Convent of Christ in Tomar (Alvesgaspar),2.62342e-005,2.13357e-005,1.60018e-005,1.2845e-005,8.8173e-006,6.8579e-006,5.44278e-006,6.96676e-006,3.2439e-005,2.90644e-005,2.29685e-005,2.09003e-005,1.49132e-005,9.47043e-006,6.42248e-006,3.04796e-006,1.37158e-005,1.18653e-005,7.18447e-006,4.24537e-006,1.81789e-005,1.46955e-005,8.8173e-006,2.83024e-006,3.33098e-005,3.48338e-005,3.38541e-005,3.02618e-005,1.52398e-005,1.81789e-005,1.45866e-005,8.49073e-006,3.26567e-007,4.35422e-007,6.53133e-007,0,9.68815e-006,1.01236e-005,8.27302e-006,4.57193e-006,3.9188e-006,4.35422e-006,3.15681e-006,9.797e-007,3.80994e-006,3.59223e-006,1.9594e-006,7.61989e-007,2.23154e-005,2.7867e-005,2.80847e-005,2.38394e-005,1.08856e-007,1.08856e-007,0,0,8.38188e-006,2.97176e-005,2.188e-005,4.24537e-006,2.17711e-007,3.26567e-007,2.17711e-007,0
Coronation Stone England (Edwardx),0.00152917,0.00205625,0.00223958,0.00187292,0.00110833,0.000702083,0.000535417,0.000783333,0.00198125,0.00251667,0.00109167,0.000485417,0.000364583,0.000560417,0.000352083,0.000166667,0.00100833,0.00115833,0.000797917,0.00045,0.00058125,0.00046875,0.000283333,0.00013125,0.000797917,0.00126458,0.000645833,0.000125,0.0001125,0.000358333,8.95833e-005,1.66667e-005,1.66667e-005,6.25e-005,4.58333e-005,4.16667e-006,0.000447917,0.00065625,0.000591667,0.000252083,0.00015625,0.0001375,9.79167e-005,3.33333e-005,4.79167e-005,5.20833e-005,2.08333e-005,2.08333e-006,5.41667e-005,0.0002,9.16667e-005,6.25e-006,0,0,0,0,5.625e-005,0.000395833,0.000470833,0.000172917,8.33333e-006,1.04167e-005,0,0
Cristo Rey Mexico (Pedro Sanchez),8.37966e-005,7.15175e-005,5.16054e-005,3.88285e-005,2.48901e-005,1.09516e-005,4.14835e-006,2.97022e-005,4.33087e-005,3.55099e-005,1.29428e-005,1.12835e-005,6.37186e-005,2.83747e-005,6.96922e-006,2.32307e-006,9.92285e-005,7.019e-005,4.16494e-005,3.94923e-005,8.42944e-005,6.37186e-005,3.88285e-005,2.87066e-005,2.92044e-005,2.60516e-005,1.0122e-005,7.30109e-006,4.31428e-006,3.48461e-006,1.65934e-006,1.65934e-007,1.92483e-005,2.65494e-006,6.63736e-007,0,8.529e-005,6.58758e-005,3.91604e-005,0.000141873,3.91604e-005,4.29769e-005,3.03659e-005,1.67593e-005,2.17373e-005,3.15274e-005,2.37285e-005,1.51e-005,7.96483e-006,8.13076e-006,3.48461e-006,1.49341e-006,3.31868e-007,0,0,0,1.94143e-005,1.59297e-005,1.11176e-005,5.0112e-005,7.30109e-006,8.2967e-006,4.81208e-006,2.65494e-006
Cueva de las Manos Santa Cruz Argentina (Mariano),8.33333e-006,1.04167e-005,1.875e-005,2.65625e-005,3.33333e-005,5.625e-005,6.61458e-005,1.71875e-005,5.9375e-005,0.00013125,0.000234375,0.000191146,1.5625e-006,1.5625e-006,5.20833e-007,1.04167e-006,7.8125e-006,1.97917e-005,3.69792e-005,4.11458e-005,6.71875e-005,0.00018125,0.000290104,0.000233333,0.000430208,0.000748437,0.000735417,0.000517708,5.20833e-007,5.20833e-007,0,0,0,0,0,0,0,1.5625e-006,1.5625e-006,1.5625e-006,5.20833e-007,5.20833e-006,1.71875e-005,1.25e-005,0.000192708,0.0004875,0.000526563,0.000382292,0.000488542,0.000723958,0.000636458,0.000211979,0,0,0,0,0,0,0,0,2.23958e-005,0.000160417,0.000127083,1.71875e-005
Dazu Rock Carvings China (Gisling),0.000130115,0.000113749,0.00011784,0.000129297,4.71907e-005,2.72779e-006,0,9.2472e-005,0.000201311,0.000184398,4.00985e-005,8.45614e-005,0.000157393,0.000177033,0.000153574,0.000109384,6.13752e-005,7.09225e-006,0,8.34703e-005,0.000117022,2.45501e-006,0,0,0.000202947,0.000155757,2.56412e-005,6.49214e-005,0.000196946,0.000188763,0.000151938,0.000136935,4.80091e-005,0.000109657,0.000143482,0.000135844,3.76435e-005,2.29134e-005,0,8.94714e-005,1.36389e-006,1.09112e-006,0,0,5.56469e-005,1.63667e-006,0,0,5.78291e-005,4.36446e-005,4.25535e-005,8.64709e-005,1.44573e-005,5.81019e-005,0.000127933,0.00012466,1.82762e-005,3.49157e-005,2.80962e-005,6.68308e-005,2.72779e-006,2.72779e-007,0,0
Duke of York Column London (Lonpicman),0.000148067,0.000307824,0.000436409,0.000603959,0.000592269,0.000506546,0.000494857,0.0012235,0.00032341,0.000970231,0.00103257,0.000393547,0.000494857,0.00113778,0.00105595,0.000798784,0.000233791,0.000338996,0.000354582,0.000545511,5.84476e-005,7.40337e-005,5.84476e-005,0.000479271,3.89651e-005,0.000214308,0.000284445,1.16895e-005,0.000685786,0.000962438,0.000685786,0.00041303,0.000268859,0.000561097,0.000545511,0.000397444,0.000151964,0.000194825,0.000233791,0.00056889,0,3.89651e-006,3.89651e-006,0,7.79302e-006,3.11721e-005,1.94825e-005,1.5586e-005,0.000214308,0.000393547,0,0,9.35162e-005,0.000163653,0,0,1.94825e-005,5.45511e-005,5.84476e-005,0.00105206,7.79302e-006,3.89651e-006,3.89651e-006,0
Egg Castle Naples (currybet),0.000130556,0.00025625,0.000258333,0.000188194,0.000108333,8.68056e-005,0.000147222,0.000149306,0.000233333,0.000264583,0.000140972,7.98611e-005,5.76389e-005,8.47222e-005,5.20833e-005,2.29167e-005,0.000196528,0.00021875,0.000147222,0.0002625,8.05556e-005,7.84722e-005,3.125e-005,2.56944e-005,0.000125694,0.00021875,0.000171528,2.77778e-005,5.55556e-006,3.33333e-005,2.29167e-005,2.77778e-006,2.08333e-006,3.47222e-006,1.38889e-006,6.94444e-007,0.0001125,0.000234028,0.000263194,0.000399306,9.72222e-006,1.11111e-005,1.66667e-005,4.16667e-006,1.31944e-005,1.31944e-005,5.55556e-006,0,0,4.51389e-005,6.25e-005,1.52778e-005,0,0,0,0,2.08333e-006,2.98611e-005,2.5e-005,3.47222e-005,0,3.47222e-006,0,0
Faisal Mosque Pakistan (Khalid Mahmood),6.21654e-006,1.49056e-005,1.97799e-005,1.98506e-005,1.92854e-005,1.77313e-005,1.60359e-005,1.44817e-005,1.85083e-005,2.34533e-005,1.78726e-005,1.47643e-005,1.76606e-005,2.06983e-005,1.61771e-005,1.03845e-005,1.25744e-005,1.77313e-005,1.68836e-005,1.00312e-005,2.54313e-006,2.89634e-006,2.61377e-006,1.97799e-006,1.2645e-005,1.46936e-005,1.29982e-005,9.25417e-006,1.78726e-005,1.96386e-005,1.33514e-005,9.39546e-006,6.42847e-006,8.12389e-006,2.04863e-006,1.27157e-006,8.47711e-006,1.14441e-005,1.19386e-005,8.90096e-006,9.88996e-007,1.20092e-006,1.41285e-006,8.47711e-007,1.13028e-006,1.05964e-006,7.06425e-007,3.53213e-007,1.37047e-005,1.40579e-005,1.19386e-005,3.95598e-006,4.52112e-006,1.41285e-006,2.8257e-007,0,2.8257e-007,3.67341e-006,3.44736e-005,1.63184e-005,3.53213e-007,5.6514e-007,2.8257e-007,2.11928e-007
Fisher Building of Detroit Michigan (Beyond My Ken),3.95319e-005,0.000105419,9.22412e-005,5.27093e-005,3.07471e-005,2.19622e-005,3.95319e-005,4.83168e-005,0.00111568,0.00125624,0.000395319,0.000276724,4.39244e-006,1.31773e-005,8.78488e-006,8.78488e-006,8.78488e-006,0.000101026,6.58866e-005,0.000307471,0.000500738,0.000579802,0.000188875,0.000210837,0.00200295,0.0021479,0.00171744,0.00141876,0,0,4.39244e-006,1.75698e-005,0,0,0,4.39244e-006,1.31773e-005,9.66336e-005,0.000373357,0.000426066,0,0.000171305,0.000259154,0.000592979,0.00018009,0.000373357,0.000188875,7.46714e-005,1.75698e-005,0.000421674,0.00070279,0.000426066,0,0,0,0,0,0,0.00123428,0.000355787,0,0,0,0
Fontaine de l'Observatoire Paris (Steve Cadman),0.000105861,4.5213e-005,2.37676e-005,2.3631e-005,2.92314e-005,3.22365e-005,3.3056e-005,3.3739e-005,0.0001019,4.83547e-005,5.81896e-005,7.03465e-005,0.000111325,7.49908e-005,4.16615e-005,2.10357e-005,3.66075e-005,2.74556e-005,2.97778e-005,3.04607e-005,1.46157e-005,1.48889e-005,3.74271e-005,6.54291e-005,3.01875e-005,3.98858e-005,4.89011e-005,5.76432e-005,8.55086e-005,7.94984e-005,5.72334e-005,1.39327e-005,8.59184e-005,8.49622e-005,6.36534e-005,1.55719e-005,3.33292e-005,4.22079e-005,4.0842e-005,3.55148e-005,2.59531e-006,1.50255e-006,2.45871e-006,2.8685e-006,6.01019e-006,1.0791e-005,2.19918e-005,3.71539e-005,2.04893e-005,2.13089e-005,7.37614e-006,3.27829e-006,2.58165e-005,3.08705e-005,1.10642e-005,2.7319e-007,5.05402e-006,2.14455e-005,7.40346e-005,2.66361e-005,1.36595e-007,2.7319e-007,2.7319e-007,0
Fontaine du Palmier Paris (MarkusMark),0.00114558,0.000927891,0.000764626,0.000680272,0.000691156,0.000642177,0.000587755,0.000642177,0.000819048,0.000753741,0.000797279,0.000756463,0.0010966,0.00101769,0.000895238,0.000740136,0.00094966,0.000748299,0.000623129,0.00054966,0.000410884,0.000334694,0.000288435,0.000288435,0.000304762,0.000397279,0.000508844,0.00047619,0.000821769,0.000889796,0.000868027,0.000770068,0.000519728,0.00044898,0.000391837,0.000247619,0.00052517,0.000555102,0.000446259,0.000361905,0.000277551,0.000236735,0.000127891,8.43537e-005,8.70748e-005,7.61905e-005,5.98639e-005,4.35374e-005,3.53741e-005,0.000144218,0.000195918,9.2517e-005,1.63265e-005,6.53061e-005,4.89796e-005,2.72109e-005,0.000282993,0.0013034,0.00241088,0.000288435,5.44218e-006,1.36054e-005,8.16327e-006,2.72109e-006
Fort Matanzas St. Augustine Florida (Intergalacticz9),8.752e-005,0.000133761,0.000141501,0.00014289,0.000130188,0.00011193,8.61308e-005,4.00885e-005,0.000142493,0.000149836,0.00014031,0.000115503,8.11693e-005,0.000109946,7.46202e-005,2.24258e-005,8.59323e-005,0.000108557,6.68804e-005,5.37821e-005,0.000101015,0.000132372,0.000105381,3.69132e-005,9.56568e-005,0.000138325,0.000128601,9.20845e-005,7.7994e-005,0.000121059,0.000115503,5.53698e-005,1.58766e-006,4.16762e-006,4.36608e-006,1.19075e-006,8.5337e-006,1.98458e-005,4.06839e-005,5.25914e-005,5.75528e-006,1.38921e-005,5.55683e-006,1.38921e-006,1.58766e-006,1.34951e-005,7.93832e-006,9.9229e-007,8.13678e-006,1.74643e-005,1.07167e-005,1.98458e-007,7.93832e-007,4.36608e-006,0,0,7.93832e-007,6.74757e-006,6.78727e-005,2.22273e-005,1.98458e-007,1.19075e-006,1.19075e-006,1.98458e-007
Fountain of Neptune Bologna (Biopresto),0.000377083,0.00075625,0.000741667,0.000570833,0.0004,0.000285417,0.000260417,0.000447917,0.000977083,0.00112292,0.000527083,0.000277083,0.000239583,0.000302083,0.000179167,0.000335417,0.00025,0.000414583,0.000339583,0.00126875,0.000235417,0.000320833,0.00019375,0.00015625,0.00126458,0.001875,0.00114167,0.000483333,2.5e-005,1.25e-005,2.08333e-005,8.75e-005,0,8.33333e-006,4.16667e-006,1.875e-005,4.16667e-006,3.33333e-005,3.125e-005,0.000854167,8.33333e-006,1.875e-005,2.08333e-005,1.25e-005,8.54167e-005,0.000179167,8.75e-005,4.16667e-005,6.04167e-005,0.000566667,0.000545833,0.000241667,0,0,0,0,0,0,0,0,6.25e-006,1.04167e-005,4.16667e-006,0
French Resistance Memorial (Jack ma),9.73958e-005,0.000105729,3.28125e-005,2.03125e-005,2.55208e-005,2.65625e-005,1.77083e-005,6.25e-006,0.000260937,0.000190104,8.75e-005,6.51042e-005,0.000105208,6.51042e-005,5.625e-005,3.54167e-005,4.16667e-005,3.75e-005,5e-005,1.30208e-005,1.19792e-005,3.125e-006,2.60417e-006,0,0.000375521,0.000416146,0.000236979,0.000153646,0.000230208,0.000195313,5.52083e-005,3.28125e-005,2.70833e-005,4.0625e-005,1.14583e-005,2.08333e-006,1.5625e-005,7.55208e-005,8.33333e-005,6.77083e-006,0,2.60417e-006,3.125e-006,0,1.04167e-006,4.16667e-006,2.08333e-006,5.20833e-007,0.000153125,0.000186458,4.6875e-005,5.72917e-006,0,0,0,0,3.125e-006,0.000224479,0.000353125,0,1.04167e-006,4.6875e-006,1.5625e-006,0
Fuerte Bulnes Punta Arenas Chile (Baloo rch),0.000892754,0.00142029,0.0004932,5.30658e-005,2.80937e-005,0,0,0,0.0013204,0.000421405,9.36455e-006,0,9.36455e-006,0,0,0,0.000908362,0.000874025,0.000358975,1.24861e-005,0.00150769,0.000849053,0.000243478,0,0.000911483,0.000599331,3.12152e-006,0,0,0,0,0,0,0,0,0,0.000337124,0.00103322,0.00116745,0.000830324,0.000177927,0.000668005,0.000399554,8.11595e-005,8.11595e-005,0.000109253,1.24861e-005,0,2.18506e-005,0.00014359,0,0,0,0,0,0,2.80937e-005,0.000902119,0.00139532,0.00028718,0,0,0,0
Fujian Tulou Fujian China (Gisling),8.03333e-005,9.63333e-005,0.000108667,0.000114,9.96667e-005,7.5e-005,5.56667e-005,3.9e-005,0.000105667,0.000133333,0.000114333,8.5e-005,6.86667e-005,8.56667e-005,7.66667e-005,3.9e-005,7.63333e-005,0.000101333,8.3e-005,3.1e-005,9.96667e-005,0.000116333,9.73333e-005,5.66667e-005,9.23333e-005,0.000127,0.000121667,0.000103333,6.33333e-005,7.1e-005,8.96667e-005,5.93333e-005,2.2e-005,1e-005,5e-006,2e-006,2.46667e-005,2.8e-005,2.36667e-005,1.13333e-005,1.53333e-005,9.66667e-006,4e-006,2.33333e-006,3.2e-005,9.06667e-005,8.4e-005,3.9e-005,2.26667e-005,7e-005,9.96667e-005,7.06667e-005,8e-006,4e-006,1e-006,1e-006,4e-006,1.46667e-005,8.96667e-005,2.66667e-005,3.33333e-007,4e-006,2.66667e-006,2.33333e-006
Gate of Supreme Harmony Forbidden City China (Gisling),8.6952e-005,8.75799e-005,9.95083e-005,0.0001061,0.000105159,0.000101078,4.86555e-005,4.26913e-005,9.47997e-005,0.000123365,0.000114262,6.78038e-005,7.25124e-005,7.6907e-005,9.41719e-005,4.17495e-005,8.53825e-005,8.63242e-005,7.94183e-005,4.018e-005,9.60553e-005,0.000112378,0.000112692,4.52025e-005,8.50686e-005,0.000114576,0.000134038,7.43958e-005,3.51575e-005,3.70409e-005,4.42608e-005,3.17045e-005,3.70409e-005,3.04489e-005,2.3543e-005,1.97761e-005,6.3723e-005,5.33641e-005,4.58303e-005,3.64131e-005,6.21534e-005,4.92833e-005,3.86105e-005,2.3543e-005,8.25574e-005,8.82077e-005,0.000121482,4.64581e-005,7.06289e-005,7.40819e-005,7.18845e-005,5.61892e-005,2.82516e-006,3.45297e-006,4.08078e-006,6.27813e-006,2.95072e-005,3.73548e-005,0.000113006,3.29602e-005,5.74449e-005,4.58303e-005,4.30052e-005,2.07178e-005
Golden Temple of Amritsar India (Julijan Nyca),1.09152e-005,4.04854e-005,7.18418e-005,6.31097e-005,5.57667e-005,1.68689e-005,1.98458e-007,7.93832e-007,6.35066e-005,0.000112327,5.73544e-005,3.96916e-006,1.58766e-005,4.505e-005,4.16762e-006,1.98458e-007,2.26242e-005,5.25914e-005,0.000104389,0,2.87764e-005,8.01771e-005,4.28669e-005,7.93832e-007,8.87108e-005,0.000124433,8.89092e-005,4.36608e-006,2.57995e-006,6.94603e-006,3.96916e-007,9.12907e-006,1.98458e-007,0,0,0,5.75528e-006,2.02427e-005,5.87436e-005,0,1.98458e-007,0,1.21059e-005,0,9.12907e-006,1.34951e-005,5.35837e-006,0,4.92176e-005,7.97801e-005,7.38264e-005,2.91733e-005,0,0,0,0,0,0,0,0,7.93832e-007,1.38921e-006,0,0
Grand Portage Minnesota (Rufus Sarsaparilla),9.0043e-005,0.000192768,0.000393146,0.000405828,0.000249838,0.000126821,5.96059e-005,0.000228278,0.000209255,0.000389341,0.000272665,5.70695e-005,8.75066e-005,0.000159795,8.75066e-005,0.000195305,0.000140771,0.000334808,0.000196573,0.000243497,0.000190232,0.000363977,0.000181354,4.43874e-005,0.00016994,0.000395682,0.000317053,4.05828e-005,8.49702e-005,0.0001915,0.000107798,3.80463e-006,3.29735e-005,4.94602e-005,3.17053e-005,0.000152185,1.52185e-005,8.62384e-005,7.60927e-005,0.000254911,3.80463e-006,2.15596e-005,1.52185e-005,5.07285e-006,0.000157258,0.000209255,8.75066e-005,0,0,0.000138235,0.000119212,3.80463e-006,0,0,0,0,0,1.26821e-006,2.53642e-006,1.26821e-006,0,4.05828e-005,0,0
Great Living Chola Temples India (Prithviraj),0.000271267,0.00012207,0.000110768,9.15527e-005,8.13802e-005,5.76443e-005,4.74718e-005,2.93873e-005,0.000384295,0.000259965,0.00011981,3.50387e-005,5.76443e-005,2.71267e-005,1.92148e-005,1.80845e-005,0.000115289,0.000100595,8.92922e-005,7.12077e-005,0.000289352,0.000158239,0.000101725,4.63415e-005,0.000518799,0.000649911,0.000526711,0.000123201,3.39084e-006,1.13028e-006,0,0,1.46936e-005,1.69542e-005,1.01725e-005,1.01725e-005,6.32957e-005,8.36408e-005,9.72041e-005,0.000317609,9.04225e-006,1.13028e-005,1.35634e-005,1.13028e-005,0.000155979,0.000136764,4.74718e-005,1.13028e-005,0.000273528,0.000352648,0.000332303,0.000170672,0,0,0,0,5.6514e-006,1.13028e-005,1.13028e-005,0.000108507,4.52112e-006,7.91196e-006,3.39084e-006,0
Hemis Monastery Hemis Ladakh India (Michael Douglas Bramwell),0.000278473,0.000306447,0.000288645,0.00023524,0.000246684,0.000174205,0.000115712,0.00022761,0.000586192,0.000647227,0.000471751,0.000153859,0.000202179,0.000217438,0.00018692,8.7738e-005,0.000190735,0.000174205,0.000100454,6.48499e-005,0.000331879,0.000239054,0.000123342,4.32332e-005,0.000617981,0.000691732,0.00059255,0.000119527,0.000255585,0.000401815,0.000222524,2.79744e-005,3.94185e-005,6.61214e-005,5.72205e-005,1.14441e-005,9.91821e-005,0.000113169,5.34058e-005,2.16166e-005,5.21342e-005,6.86646e-005,2.03451e-005,3.8147e-006,0.000298818,0.000222524,5.72205e-005,8.90096e-006,0.000398,0.00047938,0.000160217,1.39872e-005,1.27157e-006,5.08626e-006,0,0,1.01725e-005,3.68754e-005,8.90096e-006,0,7.88371e-005,6.61214e-005,2.54313e-006,0
Hermitage Museum in Saint Petersburg (A. Savin),6.27133e-005,0.000127338,0.000116706,8.75597e-005,8.19454e-005,7.99146e-005,6.02048e-005,4.90955e-005,9.01877e-005,8.50512e-005,8.09897e-005,7.22696e-005,6.39078e-005,7.3703e-005,6.40273e-005,3.52389e-005,0.000133669,0.000137372,8.9232e-005,9.07849e-006,0.000105597,8.8157e-005,4.94539e-005,1.37372e-005,6.78498e-005,7.97952e-005,7.71672e-005,6.78498e-005,3.28498e-005,6.10409e-005,6.42662e-005,5.1843e-005,4.96928e-005,5.55461e-005,3.90614e-005,8.00341e-006,0.000116348,0.000118259,0.000169266,3.46416e-006,7.19112e-005,8.12286e-005,1.12287e-005,3.58362e-007,1.56485e-005,2.65188e-005,1.70819e-005,3.82252e-006,3.04607e-005,5.08874e-005,4.45563e-005,1.89932e-005,3.58362e-007,2.98635e-006,6.68942e-006,3.58362e-007,3.22525e-006,5.42321e-005,7.04778e-005,7.16723e-007,1.43345e-006,3.46416e-006,2.15017e-006,4.77816e-007
Horta Museum Brussels (Oxyman),4.87931e-005,3.0959e-005,2.48474e-005,2.41461e-005,2.13407e-005,1.35258e-005,4.30822e-006,2.00382e-006,5.1398e-005,2.66508e-005,1.59304e-005,4.40841e-006,2.83541e-005,2.57491e-005,2.53483e-005,1.08206e-005,2.33445e-005,2.58493e-005,2.55487e-005,1.25239e-005,4.99954e-005,2.65506e-005,1.5229e-005,8.01529e-007,4.73904e-005,3.146e-005,1.38264e-005,2.80535e-006,2.7252e-005,2.57491e-005,1.7834e-005,7.21376e-006,9.41796e-006,2.15411e-005,2.4647e-005,1.5229e-005,1.48283e-005,2.10401e-005,2.44466e-005,1.73331e-005,1.98378e-005,2.22424e-005,1.91365e-005,3.70707e-006,4.52864e-005,2.14409e-005,4.20803e-006,8.01529e-007,4.12787e-005,3.50669e-005,1.28245e-005,4.5086e-006,4.00764e-007,8.01529e-007,1.90363e-006,1.1021e-006,6.7128e-006,8.11548e-006,8.21567e-006,7.41414e-006,8.71662e-006,7.01338e-006,1.30248e-006,7.01338e-007
Hospicio Cabanas Jalisco Mexico (El Agora),0.000112939,0.000158797,0.000147427,0.000144395,0.000110854,8.24303e-005,6.23438e-005,2.95612e-005,0.000150838,0.000147427,0.000111802,6.89761e-005,0.000124498,0.000144395,9.3421e-005,5.23006e-005,0.000131699,0.000138521,7.86404e-005,1.78125e-005,0.00014629,0.000145911,9.36105e-005,4.47208e-005,0.000114265,0.000130562,7.08711e-005,4.13099e-005,4.81317e-005,9.45579e-005,4.60473e-005,2.19814e-005,3.8657e-005,5.85539e-005,4.26363e-005,2.53923e-005,5.85539e-005,7.3145e-005,3.10772e-005,2.40658e-005,3.92254e-005,3.6004e-005,1.70545e-005,1.17487e-005,6.93551e-005,9.24735e-005,4.87002e-005,2.02759e-005,3.22141e-006,8.71676e-006,6.63232e-006,2.08444e-006,7.95878e-006,1.17487e-005,1.17487e-005,7.57979e-006,1.55386e-005,2.50133e-005,2.38764e-005,7.16291e-005,1.15592e-005,2.02759e-005,1.47806e-005,3.03192e-006
Iglesia de la Matriz Valparaiso Chile (Humero Simpson),4.00363e-005,8.49802e-005,8.9113e-005,8.18807e-005,6.07002e-005,3.02209e-005,1.4723e-005,9.29875e-006,6.30249e-005,8.13641e-005,5.16597e-005,1.52396e-005,7.61981e-005,9.04045e-005,4.54606e-005,1.34315e-005,9.60871e-005,0.000111585,6.40581e-005,1.13651e-005,5.50176e-005,6.84491e-005,3.48703e-005,1.08485e-005,2.68631e-005,5.88921e-005,3.28039e-005,9.55705e-006,2.86711e-005,3.79699e-005,2.86711e-005,8.52385e-006,1.4723e-005,1.91141e-005,1.05902e-005,7.49066e-006,6.45747e-005,9.22126e-005,5.03682e-005,4.33942e-005,1.00736e-005,1.85975e-005,4.90767e-006,1.54979e-006,3.09958e-006,7.49066e-006,4.13278e-006,1.03319e-006,1.80809e-006,8.52385e-006,8.26556e-006,3.87448e-006,2.58299e-007,2.58299e-007,0,0,6.19917e-006,2.01473e-005,6.89657e-005,9.27292e-005,0,7.74896e-007,0,0
Iowa Old Capitol Building (Billwhittaker),4.41155e-005,6.17121e-005,7.21214e-005,7.06344e-005,6.54297e-005,5.92337e-005,5.03115e-005,3.34584e-005,7.65825e-005,9.54183e-005,8.9718e-005,6.04729e-005,4.85766e-005,5.97294e-005,3.8663e-005,2.13142e-005,5.05593e-005,6.64211e-005,5.37812e-005,3.46976e-005,4.08936e-005,6.46862e-005,5.82424e-005,4.38676e-005,7.93087e-005,0.000102854,0.000101119,6.64211e-005,8.15393e-005,8.87267e-005,8.00523e-005,2.35448e-005,5.94816e-006,1.26398e-005,6.93952e-006,2.72624e-006,2.80059e-005,5.37812e-005,4.58504e-005,3.22192e-005,1.11528e-005,1.8588e-005,1.66053e-005,7.68303e-006,1.48704e-005,2.67667e-005,2.05707e-005,7.68303e-006,3.34584e-005,6.24556e-005,3.19713e-005,1.18963e-005,1.58617e-005,3.76717e-005,7.43519e-007,0,7.93087e-006,6.24556e-005,0.000127885,1.83401e-005,1.2392e-006,7.18736e-006,5.94816e-006,7.43519e-007
Jantar Mantar India (Knowledge Seeker),4.68492e-005,5.45227e-005,3.55407e-005,2.30207e-005,2.70594e-005,3.59446e-005,2.05975e-005,9.28906e-006,0.000104603,0.000103391,7.99667e-005,8.72364e-005,3.31175e-005,2.14052e-005,1.45394e-005,4.44259e-006,1.81742e-005,1.33278e-005,8.07744e-006,2.8271e-006,5.93692e-005,5.08879e-005,4.84646e-005,2.34246e-005,0.000158318,0.000170434,0.000167203,0.000108642,9.93525e-005,0.000109449,4.80608e-005,2.62517e-005,1.61549e-006,4.84646e-006,3.63485e-006,1.21162e-006,4.44259e-006,4.84646e-006,1.21162e-006,4.03872e-007,4.44259e-006,3.23098e-006,1.21162e-006,4.03872e-007,5.45227e-005,5.89653e-005,2.50401e-005,5.65421e-006,9.32944e-005,0.000143778,0.000132066,7.75434e-005,0,4.03872e-007,8.07744e-007,0,4.03872e-007,4.03872e-007,4.03872e-007,0,7.2697e-006,8.88518e-006,3.23098e-006,4.03872e-007
John A. Roebling Suspension Bridge (Yassie),0.000572027,0.000596442,0.000568539,0.000620858,0.000516219,0.000592954,0.000784792,0.000645274,0.000791768,0.000882456,0.000770841,0.000341821,0.000422044,0.000415068,0.000453436,0.000292989,0.00065225,0.00082316,0.00133589,0.00196373,0.000317405,0.000334845,0.000226718,0.000108127,0.000878968,0.00122428,0.000990582,0.0003767,0.000202302,0.00020579,0.000174398,0.000132543,7.32473e-005,9.06871e-005,0.000129055,0.000108127,0.000495291,0.000742937,0.00108825,0.00115103,1.74398e-005,3.83676e-005,6.27834e-005,7.32473e-005,4.18556e-005,0.000104639,2.79037e-005,1.74398e-005,0.000387164,0.00061737,0.000470875,0.000237182,0,0,0,3.48797e-006,1.74398e-005,9.06871e-005,0.000348797,0.000125567,0,3.48797e-006,3.48797e-006,0
July Column Paris (jean-louis zimmermann),3.88741e-005,6.02482e-005,5.8378e-005,4.12787e-005,3.1126e-005,2.51146e-005,2.01718e-005,1.50955e-005,5.14314e-005,5.57062e-005,4.22138e-005,2.71184e-005,3.09924e-005,3.84734e-005,3.29963e-005,1.60306e-005,3.72711e-005,3.74047e-005,2.08397e-005,8.01529e-006,1.5229e-005,1.57634e-005,8.28246e-006,2.40459e-006,2.99237e-005,4.10116e-005,3.05917e-005,1.99046e-005,2.64504e-005,4.021e-005,3.90077e-005,3.00573e-005,6.27864e-006,1.30916e-005,1.5897e-005,1.16222e-005,1.64313e-005,2.08397e-005,3.62024e-005,6.41223e-006,6.94658e-006,5.20994e-006,2.53817e-006,6.67941e-007,4.14123e-006,4.80917e-006,3.07253e-006,8.01529e-007,1.20229e-005,1.34924e-005,4.67558e-006,1.60306e-006,4.00764e-007,5.34352e-007,5.34352e-007,2.67176e-007,1.33588e-006,0.000117825,7.52101e-005,1.33588e-007,8.01529e-007,1.0687e-006,2.67176e-007,0
Kaiserstein (Alberto Fernandez Fernandez),0.000720881,0.00102273,0.00117543,0.00127131,0.00119318,0.00100852,0.000752841,0.000433239,0.00102983,0.00149148,0.00128196,0.000582386,0.00059304,0.000799006,0.000571733,0.000262784,0.000983665,0.00152699,0.00138139,0.000912642,0.000323153,0.000727983,0.000884233,0.000454545,0.000933949,0.00144176,0.0012429,0.000159801,0.000639205,0.000990767,0.000308949,1.06534e-005,6.03693e-005,0.000181108,3.90625e-005,1.77557e-005,0.00084517,0.0014098,0.00145952,0.00103693,7.45739e-005,0.000227273,0.000362216,0.000198864,1.06534e-005,5.3267e-005,6.03693e-005,7.10227e-006,0.000127841,0.000621449,0.000131392,0,3.55114e-006,0,0,0,0.000184659,0.00100142,0.00153054,0.000745739,3.55114e-006,0,0,0
