La Santisima Trinidad de Parana Paraguay (Toutiorix),0.086734,20.5511,51419.3,47200.5,22.4728,0.471866,636.585,0.0412788,20.4039,10.2352,28602.3,0.0866873,20.7182,80336.6,58953.6,38.5802,0.531089,169.806,0.0450151,6.5996,11.7106,7337.8,0.081676,21.375,55587.9,49138.6,31.9897,0.477814,272.727,0.0355767,10.846,11.1686,11645.7,0.0855286,20.7695,83123.6,60396,39.0932,0.537559,229.442,0.044442,7.85398,11.9219,10162.5
Lake Titicaca Peru (Anthony Lacoste),0.179822,16.252,75476.2,35258.2,25.475,0.621401,478.57,0.106905,26.1591,9.83757,19322.6,0.163238,18.499,99620.4,42158.1,43.3381,0.634199,55.3656,0.10018,9.43016,11.3537,1894.01,0.155072,18.8763,79326,38438.3,39.207,0.591151,70.7369,0.0883682,16.1096,10.8432,2199.08,0.16346,18.4941,101509,42231.8,43.5199,0.639299,54.8163,0.101455,9.15308,11.3422,1864.22
Lecce Cathedral Italy (Tango7174),0.139217,14.7558,14974.3,16011.7,10.5386,0.455609,1200.92,0.0581757,234.039,7.43076,7365.94,0.140895,14.2621,25177.7,22928.5,15.7823,0.51241,464.255,0.0660707,84.7062,8.09422,3070.51,0.13849,14.1755,14880.4,17070.5,11.5756,0.453842,1174.01,0.0563548,221.448,7.28879,7526.18,0.141507,14.2667,24379.9,22478.8,15.4952,0.508459,502.814,0.0657426,89.5911,8.07706,3402.65
Les Subsistances Lyon (ENBA Lyon),0.0855144,27.7544,15589.8,9959.38,9.47594,0.517207,1211.98,0.0444467,174.022,13.3847,12583.5,0.0909522,27.479,27639.8,13431.2,20.3211,0.598853,275.215,0.0553689,30.1952,15.6023,3844.94,0.0895191,27.3819,23097,11627.7,17.6971,0.586534,342.366,0.0515013,36.2752,15.5004,5362.67,0.0882696,28.0328,31701.4,14502.4,21.9422,0.618212,222.293,0.0551399,25.255,16.5198,3028.17
Leshan Giant Buddha China (Ariel Steiner),0.0749763,21.9998,50142.4,67019.7,27.0238,0.357022,113.902,0.0276809,6.96982,8.10227,2787.37,0.072045,22.8642,99132.2,92713.8,51.1198,0.444569,42.8353,0.0324637,2.93709,10.6265,949.288,0.0700637,23.3242,67444.2,75302.8,41.8749,0.392654,72.7966,0.0274603,5.3284,9.68481,1535.78,0.0716861,22.9093,104241,95098.5,52.3361,0.45277,39.9624,0.0329838,2.79591,10.8195,876.18
Lighthouse of Genoa (Ser Amantio di Nicolao),0.0959871,25.4978,6442.74,10437,9.55822,0.291715,3070.97,0.028405,100.422,7.34738,138546,0.0967838,26.1578,12167.7,14651.7,13.3231,0.358657,1654.22,0.0356425,53.5257,9.5339,74306.9,0.100543,25.6421,6263.71,10513.6,5.10398,0.269248,4468.04,0.0287637,153.047,6.95932,193649,0.0959935,25.9086,13056.4,15104.1,13.696,0.36807,1610.37,0.036605,51.392,9.56298,72678
Lion of Belfort (Thomas Bresson),0.0688871,20.9782,80065.1,86310.9,33.671,0.469178,404.985,0.0318813,15.1875,9.8894,12212.7,0.0686511,21.0351,112923,102366,40.6839,0.52589,250.845,0.0356647,9.43497,11.1083,7534.06,0.0666113,21.2917,78053.8,86849.3,34.0625,0.464733,411.29,0.0300964,15.4123,10.0022,12447.3,0.0683553,21.1138,126260,107272,42.7022,0.546317,232.31,0.0366659,8.50483,11.6059,7116.52
Little Ben London (Tagishsimon),0.205578,19.0291,34969.6,18268.1,33.6978,0.529477,237.694,0.0965975,14.1664,10.3505,13196,0.21527,18.8332,73591.7,27073.9,49.8477,0.642555,101.691,0.132728,5.0567,12.155,5894.55,0.216358,18.8063,51373.7,21000.5,15.7533,0.609014,231.821,0.123524,12.717,11.7301,13209.1,0.214091,19.0455,72891.8,26691.8,49.4506,0.642266,108.707,0.132359,5.35839,12.304,6311.01
Longwood Mississippi (Carol M. Highsmith),0.196721,15.3172,70749.2,33477.5,23.9503,0.621592,857.693,0.109356,159.708,9.96679,6102.99,0.196601,15.6204,98767.2,39990,36.5836,0.670026,185.145,0.120557,28.923,11.053,1647.9,0.190351,15.5376,85182,36658,32.9627,0.655162,237.042,0.112953,37.3342,10.7669,2129.98,0.199444,15.5363,97505.3,39671.1,36.3521,0.667672,194.029,0.121631,30.1398,10.9259,1719.95
Lotus Temple in New Delhi (Vandelizer),0.106291,20.869,7123.22,7798.05,5.82261,0.386404,3219.04,0.0388905,1456.75,8.15753,14054.3,0.125505,19.7389,9813.92,9590.67,11.862,0.411143,980.637,0.0417918,259.635,8.59577,6087.45,0.128196,19.5604,5107.49,7113.27,8.76617,0.328522,1777.02,0.0331935,456.336,6.8078,11251.4,0.125457,19.6717,9385.35,9626.14,11.8421,0.399507,955.237,0.0418459,254.864,8.21594,5864.55
Louisville Water Tower Louisville (W.marsh),0.0795272,21.7039,21137.7,22592.5,14.2449,0.420536,2892.13,0.0335853,152.865,9.74564,60471.8,0.0784399,21.2726,40863.5,34166,20.8743,0.497174,1143.34,0.0401803,65.0879,10.8314,21486.8,0.0826171,19.8654,22112.6,25917.9,11.1789,0.416255,2272.83,0.035722,130.272,8.46684,42536.1,0.0790289,21.1382,40758.7,33906.2,20.639,0.499398,1143.05,0.0406526,64.5523,10.8078,21736.9
Lowell Observatory Arizona (Pretzelpaws),0.19444,16.6208,98692,102651,30.9491,0.382062,1328.56,0.07234,98.5968,6.06464,50478.2,0.192983,16.8394,205989,148027,50.6735,0.482799,375.557,0.093423,32.201,7.62827,14558.3,0.190081,16.3731,138686,120916,40.3725,0.435448,668.836,0.0782159,57.3925,6.98151,25413.9,0.190013,16.9435,189868,142588,48.9152,0.469802,411.197,0.0876646,34.6964,7.54144,15706.4
Madrid City Hall (Gellerj),0.0964959,18.3389,71461.8,75056.3,21.0047,0.435019,5058.06,0.0426108,162.822,8.25836,206782,0.0936486,18.007,139924,119675,42.5161,0.500177,1309.05,0.0469228,34.1819,9.22649,60619.9,0.0918459,17.4151,79581.5,91600.1,30.5021,0.436121,2596.32,0.0397191,70.6896,7.6957,119905,0.0940947,17.7869,134845,120408,42.1442,0.49145,1285.97,0.0466918,33.9487,8.86954,59340.6
Mausoleum of the First Qin Emperor China (wit),0.178135,13.4708,68262.8,109871,26.9554,0.331254,2954.76,0.0579838,74.6874,4.77426,176054,0.173162,13.8364,118190,142544,47.8458,0.399149,509.1,0.0665166,22.2438,5.94913,25988.6,0.170421,14.0463,62381.7,101750,34.3047,0.321377,851.524,0.0515873,46.4049,4.99838,40117.6,0.172818,13.8626,118797,142766,47.9058,0.399854,476.053,0.0668915,21.5591,5.94714,24100
Memorial to Heroic Self Sacrifice London (Iridescent),0.10209,21.1158,120116,184437,41.5463,0.28236,315.562,0.0317096,30.5357,5.6602,6895.39,0.10023,21.3553,421215,325470,97.7864,0.469591,84.4856,0.0493955,8.55722,9.87478,1802,0.101192,21.1452,350962,286342,85.6385,0.455444,139.987,0.047817,14.2045,9.66409,3251.36,0.100649,21.4418,422140,323162,97.9463,0.469708,84.4143,0.0498499,8.52498,9.93704,1792.76
Ming Dynasty Tombs Beijing China (Louis le Grand),0.133371,17.0728,18491.7,14175.9,14.9146,0.495825,167.352,0.0617584,6.97824,8.6589,7030.07,0.129161,17.8433,28088.9,17236.3,25.025,0.553094,66.5905,0.0670025,3.37153,10.0201,2695.69,0.121509,18.3535,21619.5,15055.9,21.9208,0.513656,87.1709,0.0586019,5.11816,9.56973,3456.58,0.128469,17.7274,29149.4,17582.5,25.3505,0.560899,66.4761,0.0673064,3.35982,10.0848,2705.09
Monastery of Alcobaca (Rei-artur),0.201969,14.9168,105661,54369.2,31.8374,0.59317,373.096,0.122082,9.68454,8.90286,21512.2,0.198269,15.4196,164114,65483.4,52.2702,0.673342,163.275,0.136902,4.55252,10.3625,9413.08,0.201485,14.9273,131109,59634.1,46.5336,0.635473,233.893,0.130128,6.4167,9.59127,13314.2,0.198226,15.3639,168489,66430.5,52.8636,0.678542,151.133,0.137528,4.29199,10.4172,8661.19
Monastery of the Hieronymites Lisbon (Alvesgaspar),0.0938644,18.1357,59972.5,98231,20.5831,0.334252,2160.96,0.027639,141.998,6.60879,45803.1,0.0931442,18.1085,100999,132214,43.2843,0.388485,722.411,0.0326494,46.9068,7.52858,16096.4,0.0902799,18.3897,55667.9,92906.4,30.4044,0.329589,1503.6,0.0263581,115.985,6.54645,31613.8,0.0921163,18.2881,115648,138358,45.4492,0.410961,767.664,0.0335306,48.5674,8.16542,17143.3
Monument to Alfonso XII Madrid (Mfield),0.167588,15.7594,320894,275143,40.017,0.460284,1853.25,0.0791049,47.1355,7.83975,104877,0.150559,16.1264,719705,430401,144.574,0.574824,413.709,0.0857762,13.1962,9.88109,23052.2,0.146511,16.334,617146,389584,130.609,0.556925,509.143,0.0794078,18.5694,9.75675,27785,0.152514,16.0325,765370,440546,148.176,0.586942,402.285,0.089671,12.632,10.0165,22751
Monumento San Martin Buenos Aires (Schummy),0.184393,12.4372,11460.5,9271.74,10.336,0.547364,343.147,0.111735,19.9911,6.64869,17705.1,0.170073,13.4206,19246,12257,19.1621,0.606358,65.6207,0.108541,3.78489,8.14438,3369.3,0.17346,12.9243,17436.3,11688.5,17.9149,0.596277,97.1414,0.110052,4.83722,7.81733,5202.26,0.169533,13.381,18849.2,12328.1,19.1444,0.599642,67.0497,0.106828,3.80774,8.041,3464.8
Mother Temple of Besakih Bali (Jack Merridew),0.126324,16.2819,51183.2,58295,19.8505,0.411005,1130.64,0.0508968,65.1395,6.8869,62780.3,0.130379,16.8463,91019.9,75940.9,41.7007,0.491883,275.299,0.063978,12.7597,8.18402,14935.5,0.130341,16.9321,62549.1,64463.3,35.5214,0.428589,367.873,0.0556041,17.055,7.22195,19834.6,0.130954,16.6698,97267.4,79958.9,43.2987,0.499836,292.195,0.0655984,12.3061,8.27394,16290.1
New Zealand Tomb of the Unknown Warrior Wellington (Nick-D),0.0981612,23.7469,162688,245135,39.523,0.312632,2685.9,0.0289552,669.804,7.65289,66377.5,0.0937796,24.3231,335370,358224,78.235,0.408624,348.476,0.0360364,44.6615,10.0655,9388.5,0.0909382,24.4767,202147,290672,62.7604,0.327427,429.921,0.0263327,60.9061,8.22913,10899.2,0.0922696,24.5606,345345,364787,79.1022,0.413744,302.565,0.0354497,43.603,10.3719,7501.98
New Zealand War Memorial London (Amanda Slater),0.0877369,25.3914,152767,117521,37.4384,0.475575,1141.3,0.0433921,41.2939,12.0678,38001.6,0.0876677,25.2888,243650,151165,64.0182,0.541596,271.876,0.0497602,12.0907,13.654,8939.18,0.0858951,25.0177,147745,119698,50.2702,0.462935,436.75,0.0422601,26.3919,11.4549,13589.4,0.0868051,25.3296,251937,152187,64.7735,0.548675,268.557,0.0496769,12.1702,13.9038,8835.12
North Christian Church Columbus (Greg Hume),0.203114,13.7241,19089.8,13280.7,11.2214,0.523781,903.996,0.101057,90.7754,7.49234,12166.9,0.211317,13.6453,28480.9,17001.4,19.4077,0.567541,310.917,0.111683,29.3027,8.15094,4200.74,0.206104,13.5793,22845.7,15444.7,17.4208,0.529582,503.859,0.099684,46.3208,7.58614,7016.71,0.213854,13.5663,30162.9,17284.2,19.721,0.580822,493.444,0.11778,40.9374,8.26666,7337.65
Obelisk of Sao Paulo Sao Paulo Brazil (Lucas B. Sales),0.142421,17.4868,17570.2,14599.6,15.0963,0.491201,1083.89,0.0746638,56.4524,8.66513,23395.6,0.139188,17.3416,28216.2,19104.6,19.2352,0.566864,375.995,0.0831008,17.7313,9.78945,9154.64,0.14298,17.0279,17180.6,15187.7,11.4928,0.476859,619.614,0.0728741,28.2745,8.21408,15612,0.139739,17.3327,27895.7,18913.9,19.1402,0.565048,361.372,0.0831603,17.0153,9.7329,8859.52
Old State House Connecticut (Charles Bulfinch),0.10942,23.9849,224532,166855,43.0177,0.447141,1103.37,0.045337,59.0177,11.1512,60661.7,0.11237,22.3359,389940,242956,79.2946,0.509307,378.102,0.0562263,24.2689,11.4752,20071.5,0.112076,20.9625,176938,173056,52.6282,0.403824,881.975,0.0462714,66.7759,8.4329,43861.2,0.112409,22.7815,371737,231405,77.1128,0.505214,404.172,0.0551482,25.0978,11.7997,21538.6
Palace of the Parliament Bucharest (Carpathianland),0.206342,12.3352,36678.3,40807.3,20.0619,0.428356,434.149,0.0836965,53.9151,5.78036,9821,0.205652,12.0797,68644,59014,37.7533,0.509143,119.649,0.101313,19.3504,6.58837,2567.81,0.194568,12.5549,50917.1,47450.6,30.8525,0.480441,191.62,0.0882659,32.8038,6.53133,3908.65,0.205334,11.9839,74609.9,61782.1,39.1618,0.52297,121.076,0.104018,17.1256,6.74308,2771.2
Palacio da Alvorada Brazil (Thum_Fel),0.173575,16.949,11779,7721.84,7.41156,0.514984,1711.23,0.0696563,261.919,9.0102,20327,0.183142,16.6008,22151.4,12144.9,17.5879,0.56382,330.657,0.0834888,57.0836,9.70689,4059.32,0.193336,16.4867,11127.5,8233.15,12.0265,0.479733,523.791,0.0758895,108.091,8.27728,6201.58,0.182658,16.739,21695.3,12046.6,17.549,0.558534,282.9,0.0829293,53.5222,9.66626,3359.19
Palais Brongniart Paris (Pol),0.166494,15.7339,50242.4,37657.3,20.8549,0.498163,299.556,0.0923648,22.8245,7.38188,7101.95,0.162866,16.1402,77693.6,47028.7,35.2658,0.554456,143.007,0.0989967,11.2029,8.60278,3409.72,0.161473,16.1431,40417.7,33620.9,25.1556,0.460515,346.61,0.0777679,26.3277,7.48388,8572.57,0.163667,15.9639,77973.7,48480.1,36.0919,0.548438,128.925,0.0996896,10.497,8.44939,3007.83
Palazzo delle Albere Trento (Danilo Paissan),0.0843296,19.4876,63897,135419,22.9546,0.276366,8363.25,0.0217517,151.137,5.84271,517327,0.0864129,19.1285,147275,204743,52.6597,0.367088,1752.94,0.0298752,34.8169,7.49252,105415,0.0878252,18.9333,98045.4,163340,42.1731,0.324013,2952.78,0.0268204,61.4727,6.56909,173063,0.0868913,18.9823,144503,204235,52.2054,0.363939,1906.57,0.0300259,37.3712,7.30054,114945
Pendinas Wales (OLU),0.118671,17.9772,33800.9,18625,18.315,0.619763,202.157,0.0817005,5.31035,10.5869,8692.21,0.117032,18.5681,48422.2,21794.6,29.407,0.680423,64.5007,0.0889148,1.79253,11.9164,2813.54,0.120186,17.7993,36774.9,19816.6,25.8245,0.6294,102.915,0.0852184,2.75234,10.4977,4575.76,0.117193,18.8789,36929.7,18672.5,25.9711,0.630432,101.495,0.0829853,2.74526,11.3321,4508.01
Pergamon Museum Berlin (Raimond Spekking),0.158724,23.3221,54663,21178.5,19.3502,0.60962,239.957,0.0953757,17.5078,14.3001,6087.75,0.141736,25.7399,81892.6,27207.9,42.2981,0.654636,55.0395,0.0906728,7.62978,17.4829,1309.46,0.137873,26.9158,54062.6,21809.1,33.8562,0.592037,91.7529,0.0800997,13.7142,16.6072,1937.27,0.146823,25.6954,85896,27494.7,42.9861,0.66513,55.4072,0.0966392,6.0494,17.6027,1358.14
Piazza Mazzini Lecce (Paride81),0.126394,17.7315,14143.2,26244.2,11.2124,0.277728,3136.45,0.0279783,122.428,5.81022,142177,0.114628,18.9493,37133,46103.3,26.6735,0.367649,361.692,0.0352978,22.6199,7.64911,15070.2,0.112072,19.532,29653.2,37958,22.3082,0.36021,517.378,0.0336401,35.8819,7.61934,20593.2,0.117693,18.7798,37772.9,46364.2,26.9618,0.36992,369.936,0.0378312,21.8809,7.60875,15927.4
Piazza dei Miracoli Pisa Italy (Massimo Catarinella),0.114967,21.6788,166229,120234,28.2295,0.466686,6947.55,0.0418675,646.046,11.2588,85972.6,0.117605,20.9973,273238,168611,58.266,0.516429,1899.4,0.0500513,158.282,11.8961,26581.2,0.121892,19.6295,123605,120428,39.4897,0.403806,3390.61,0.0425333,289.641,8.53356,48686.6,0.12104,20.585,243000,163489,55.9814,0.494114,1909.19,0.0489822,154.187,11.174,27451.3
Piazza della Liberta Florence (MarcusObal),0.13807,16.3749,121710,181152,30.348,0.323908,2500.79,0.0380515,137.419,5.68907,97450.7,0.135666,16.3573,250932,271044,67.6982,0.410216,909.562,0.0476802,51.3416,7.12271,35089.5,0.135068,16.3351,159774,216940,53.9915,0.347407,1656.45,0.0396708,101.005,6.03848,60725.8,0.137491,16.2626,245871,267849,67.0356,0.407959,920.964,0.048116,51.1506,7.05464,36214.1
Pilgrimage Church of Wies Germany (Mattana),0.128732,17.9117,33393.6,29181.9,17.2628,0.449016,500.543,0.0572387,24.6791,7.63222,19211.2,0.126253,18.2614,57937.3,38961.7,31.0701,0.520678,166.528,0.0653941,8.97147,9.03308,6206.44,0.124882,18.3411,37397.2,29844,23.6943,0.468645,348.823,0.0580684,21.5708,8.11597,11827.9,0.127355,18.3417,53317.7,37281.6,29.8943,0.508023,190.674,0.0647015,10.5349,8.83006,7117.5
Place de la Nation Paris (Siren-Com),0.121745,23.3048,46964.1,32717.1,24.6347,0.450555,460.672,0.0572993,20.1383,10.3087,16995.1,0.118786,24.0625,84480,43542.9,33.1356,0.543037,162.955,0.065917,7.92913,13.2593,5819.14,0.115082,24.4903,54232.1,35810.9,27.103,0.46538,221.439,0.0539938,12.1326,11.4908,7831.28,0.116662,24.3301,81969.4,42823.7,32.5353,0.5394,146.896,0.064125,8.12227,13.3,5228.42
Place des Victoires Paris (Sailko),0.083498,18.8989,35513.7,45291.8,16.3506,0.410386,2443.76,0.034553,100.256,7.64076,104201,0.0819781,18.8647,73813.4,75947.2,35.448,0.468612,330.351,0.038795,14.5926,8.74367,14439.1,0.0829155,18.4558,48928.5,61021.3,27.6116,0.425958,502.55,0.0358277,22.9697,7.83374,21601.7,0.0814693,18.8889,69945.1,74533.3,34.7139,0.459204,333.28,0.0372626,14.7609,8.586,14564.3
Ponce de Leon Inlet Light Florida (ErgoSum88),0.114806,22.7225,35924.6,29507.3,14.2889,0.433535,5629.45,0.0529863,167.164,9.10489,260732,0.110531,23.5432,48474.9,37436.4,18.28,0.448644,3151.5,0.054587,97.4403,9.46707,143553,0.111899,23.251,24613.4,27115.5,9.81283,0.363167,9712.47,0.0474754,384.601,7.21408,396330,0.108412,23.5141,47886.5,37594.6,18.2087,0.446037,3174.22,0.0522392,97.6959,9.46918,144667
Pont de Normandie France (Urban),0.11159,19.6653,5091.99,4440.52,8.19122,0.488792,651.146,0.0487943,40.4737,9.87729,15749.1,0.126023,18.4101,6572.5,5160.19,9.98624,0.50469,335.996,0.0564105,17.5556,9.70492,8430.27,0.126766,19.4798,3621.84,3733.28,4.667,0.442995,765.314,0.0459625,39.0953,9.52327,19007.5,0.122861,18.8362,5776.69,4861.14,9.2965,0.489414,366.992,0.0522241,20.3273,9.72957,9087.1
Porta Sempione Milan (Tobia09),0.117928,19.1103,49072.2,44281.4,17.0381,0.44454,1745,0.0525559,66.707,8.34282,61425.1,0.112404,19.6622,84797.4,62442.1,32.4831,0.501584,541.555,0.0566216,20.9534,10.0324,20448.8,0.110042,19.5548,55764.9,51669.3,26.3492,0.441574,770.578,0.049361,38.0493,8.86182,27781.1,0.11299,19.5374,82429.7,62158.1,32.1881,0.496036,517.328,0.0564214,20.5177,9.83003,18763.9
Porte Saint-Denis Paris (Coyau),0.111805,20.6328,394383,347053,51.2785,0.446943,3555.26,0.0490588,233.194,9.12246,66137.3,0.1166,20.3706,898933,537283,107.81,0.549974,585.991,0.064473,35.2789,11.0772,13287.9,0.120805,19.8624,613744,426461,85.0802,0.507688,1130.64,0.0622547,66.6523,9.91953,27166.2,0.117188,20.3695,889466,533254,107.312,0.548165,635.939,0.0647215,37.3312,11.0458,14533.6
Porte Saint-Martin Paris (Vincent de Groot),0.147986,22.6967,25115.9,13770.4,14.1838,0.542139,570.452,0.0678923,109.084,11.8116,21791.5,0.140749,23.4485,55201.9,22386.3,30.5941,0.635452,64.3541,0.0747155,13.4543,14.4639,2309.47,0.132509,23.7042,42116.6,19063.5,25.8103,0.602812,108.464,0.06594,25.3967,13.9155,3768.08,0.138977,23.6041,56691.9,22595.6,30.7521,0.642533,65.4466,0.0761021,14.1936,14.6995,2327.06
Portland Observatory Portland (Econrad),0.0765133,21.4613,19155.3,17509.7,13.8203,0.485109,1109.63,0.038003,26.0019,10.1913,64727.6,0.082181,19.2008,47206.1,38806.3,26.9878,0.540321,422.171,0.0490355,7.31609,9.79785,26450.4,0.0843748,18.2145,38896.5,36015.1,17.6816,0.515793,1235.74,0.0489637,20.476,8.92241,78195.1,0.0823841,19.0974,47343.4,38537.2,26.8465,0.542357,454.898,0.0491107,7.86573,9.87028,28524.7
Puerta de San Esteban (Ipintza),0.140196,14.1609,38502.9,158092,21.291,0.164352,3780.08,0.0250352,153.185,2.36218,140537,0.133548,14.3957,100149,261551,51.8524,0.239906,803.974,0.0332221,40.8614,3.52873,29646,0.129927,14.6377,63952,205781,40.9073,0.192783,1191.57,0.025132,66.6836,2.94917,43074.3,0.132666,14.7031,98888.9,249967,50.6848,0.248275,809.977,0.033354,41.3245,3.75905,29732.1
Puerta de Toledo Madrid (Luis Garcia),0.0695682,23.3352,21092.7,25360.6,12.4196,0.394578,2984.44,0.0261984,308.397,9.47104,33748.6,0.0704627,23.0585,49468.1,42567,23.2397,0.479351,387.254,0.0320403,34.6282,11.4041,5554.53,0.0707917,23.1116,32412.6,33170.1,18.2156,0.432419,662.383,0.028709,59.9879,10.401,9737.15,0.0708717,22.9999,49322.7,42609.7,23.2534,0.478413,409.83,0.0323361,37.6091,11.3434,5699.74
Puerta de Trujillo (Cruccone),0.143161,17.734,80388.7,114016,24.9513,0.322416,4013.08,0.0438609,614.073,5.70888,38203.8,0.143861,17.736,152396,161115,47.2021,0.392992,1586.88,0.0537635,237.786,7.04101,15191.1,0.140893,17.776,84489.2,116772,34.0365,0.331367,2588.53,0.0430992,438.615,6.16777,24517.6,0.141053,17.9087,170954,169144,49.459,0.411457,1345.22,0.0555242,209.002,7.49489,12764.3
Pukara de Quitor Chile (bitacoreta),0.127044,16.2506,85478.1,63555,32.11,0.514579,194.464,0.0615851,20.7826,8.78827,2604.28,0.127857,16.2897,159709,86041.7,58.4943,0.616708,39.4537,0.0726044,6.43533,10.8287,398.339,0.128677,16.0738,116574,75026.8,50.5099,0.561108,50.7913,0.0668891,8.42388,9.57785,509.573,0.133626,15.6557,132915,80872.9,54.184,0.581718,41.0084,0.0735219,6.3539,9.62319,442.286
Rainbow Bridge Utah (Jason Hickey),0.0862174,19.3006,49258.6,74896.7,20.9769,0.350113,1371.11,0.030044,74.9516,7.17016,66752.6,0.0842253,19.9493,91661.3,102285,40.3511,0.43752,273.562,0.0362867,20.5746,9.25075,10330.2,0.0841664,19.8281,59414.8,84981.5,33.394,0.373331,378.845,0.0306461,30.8931,7.88835,13272.4,0.0855581,19.3626,86261.3,104091,39.805,0.426032,273.801,0.0363543,23.5042,8.64538,9627.65
Rani ki vav Gujarat India (Azaz sayyad),0.0922458,23.8858,27673.1,27971.8,25.355,0.413694,120.64,0.0364021,41.7425,9.95044,1806.81,0.090117,24.4425,51292.8,38215.6,34.8519,0.493743,52.3997,0.0407684,15.1069,12.3597,982.694,0.0867244,24.8085,38739.8,32743.7,22.2819,0.45983,70.8013,0.0358803,20.2555,11.7169,1169.25,0.0892393,24.3798,51506.9,38732,35.0762,0.493015,49.3486,0.0406122,15.7369,12.2413,757.183
Reliance Building Chicago (J. Crocker),0.0966277,22.3394,116624,134648,50.5942,0.370139,1101.79,0.031897,47.0203,8.33155,58960.9,0.0992009,21.7338,193809,174363,65.1621,0.438925,448.727,0.0380743,16.4479,9.6752,25329.2,0.104208,21.0908,76614.4,103870,25.5113,0.333362,1145.66,0.0297249,52.4872,7.15708,59568.3,0.100779,21.6693,192098,171266,64.8245,0.439855,469.892,0.0385315,16.6095,9.69776,26710.2
Richard Coeur de Lion London (Richard Coeur de Lion),0.0590543,28.4389,67230.3,40754.8,33.2292,0.576005,48.1217,0.0341393,2.82403,16.2182,1365.25,0.0587931,28.1255,96833,50998.3,42.4082,0.623362,15.0218,0.0369886,1.11375,17.2664,402.366,0.0611618,27.0968,54441.5,34859.3,29.0807,0.561277,47.9834,0.0350048,3.30973,14.8927,1381.52,0.0592692,28.1265,101877,51667.6,43.2706,0.6339,14.3013,0.03803,1.0218,17.602,388.895
Roman amphitheater Lecce (Marzoide88),0.0567178,22.0642,35819.5,82285.8,22.486,0.317117,207.948,0.0186509,9.97733,7.07525,5166.34,0.0553602,22.3542,87424.1,129379,46.7078,0.436541,66.6915,0.0244904,3.47469,9.94899,1540.71,0.0545021,22.5155,62273.2,110564,39.5112,0.388303,98.7096,0.021261,5.10414,8.94742,2363.77,0.0555028,22.3282,87018.3,129646,46.9827,0.433696,62.5986,0.0243449,3.16265,9.88581,1463.15
Roman arch Spain (Lancastermerrin88),0.123184,14.3578,78709.3,145539,26.0766,0.332842,2155.38,0.0434284,188.422,4.96207,34995.5,0.118752,14.5624,151312,212645,50.1578,0.399427,555.899,0.0482247,55.2334,6.13572,8555.57,0.119337,14.6162,97762.2,168550,40.1133,0.346332,923.566,0.0430509,98.9892,5.28638,13737.2,0.121002,14.4543,133197,198927,47.2899,0.383924,562.149,0.0478727,55.63,5.79506,8742.24
Royal Palace of Turin (Fredericks),0.11947,16.902,41832.1,77434.4,15.6848,0.309627,4323.19,0.0406365,207.215,4.87824,121110,0.111526,16.8849,86410.4,135420,34.37,0.358383,1562.26,0.0427405,67.4889,5.80288,45154,0.110662,16.896,61864.4,111515,28.0126,0.328252,2544.99,0.0382864,114.326,5.28496,69903.7,0.11159,16.937,85518.6,135797,34.5965,0.354972,1425.95,0.0426829,63.8035,5.70439,39475.3
Salt Cathedral of Zipaquira Cundinamarca Colombia (Novoaparra),0.297521,13.4858,20992,44067.7,11.6087,0.255097,31409.4,0.0755813,29051.1,3.43843,47688.9,0.294812,13.7534,36841.7,59914.5,15.9412,0.311273,12072.2,0.0862787,11507.6,4.42854,17192.5,0.301119,13.4106,19979.7,45023.4,8.75377,0.254842,35139.2,0.0813639,34126.4,3.21398,44542,0.295814,13.6578,34419.8,58725.7,15.5734,0.303517,13443,0.0856683,12817.7,4.2681,18864.9
San Petronio Basilica Bologna (Biopresto),0.123171,14.5438,35209.3,68143.2,16.4594,0.350561,1808.48,0.0478289,63.7088,5.33142,91908.7,0.116656,14.5788,64060.7,110635,33.1159,0.381136,830.941,0.0497994,22.9445,5.73177,45758.8,0.114351,14.4437,43976.5,90699.4,26.6226,0.329261,1734.35,0.0404518,47.4444,5.02792,93042.7,0.116267,14.5885,67566.5,113661,33.8721,0.386149,708.246,0.0499554,20.8962,5.83734,37682.1
Sant'Agostino Rome (Arch2all),0.0553658,32.1721,41776.3,56457.3,20.4005,0.357219,1757.69,0.019801,48.7721,11.1778,101230,0.0574946,30.4942,111970,90227.3,37.4467,0.475564,528.413,0.0266657,14.1439,14.0744,31050.7,0.05755,30.047,85818.4,75492.3,31.3509,0.449411,1024.95,0.0254791,31.8291,13.0023,59235.4,0.0573702,30.5176,113541,91746.6,37.8767,0.475764,513.206,0.0267029,13.7562,14.0863,30124.7
Silas Deane House Connecticut (Daderot),0.137709,17.2997,167388,182234,38.2237,0.398737,1549.97,0.0534972,199.688,7.38147,23736.3,0.133408,17.4556,397793,273922,78.1815,0.522617,415.03,0.0652256,71.2266,9.41428,5450.75,0.131978,16.8164,295349,233713,64.4358,0.493811,1008.08,0.0610178,209.406,8.58061,9941.11,0.131859,17.5777,449712,284495,81.7968,0.546081,411.853,0.0685325,73.3832,9.85988,5141.35
